Year,StateAbbr,StateDesc,CityName,GeographicLevel,DataSource,Category,UniqueID,Measure,Data_Value_Unit,DataValueTypeID,Data_Value_Type,Data_Value,Data_Value_Footnote_Symbol,Data_Value_Footnote,Low_Confidence_Limit,High_Confidence_Limit,Population2010,GeoLocation,CategoryID,MeasureId,CityFIPS,TractFIPS,Short_Question_Text
2014,MS,Mississippi,Jackson,Census Tract,BRFSS,Prevention,2836000-28049001400,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",%,CrdPrv,Crude prevalence,42.4,,,37.5,46.8,"3,076","(32.34003474210, -90.1387066293)",PREVENT,COREW,2836000,28049001400,Core preventive services for older women
2015,MS,Mississippi,Jackson,Census Tract,BRFSS,Unhealthy Behaviors,2836000-28049000800,Current smoking among adults aged >=18 Years,%,CrdPrv,Crude prevalence,31.7,,,28.6,34.8,"4,483","(32.34017976460, -90.2268185213)",UNHBEH,CSMOKING,2836000,28049000800,Current Smoking
2014,MS,Mississippi,Jackson,Census Tract,BRFSS,Prevention,2836000-28049001500,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",%,CrdPrv,Crude prevalence,40.8,,,36.2,45.3,"3,264","(32.31954566920, -90.1687404216)",PREVENT,COREW,2836000,28049001500,Core preventive services for older women
2014,MS,Mississippi,Jackson,Census Tract,BRFSS,Prevention,2836000-28049001600,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",%,CrdPrv,Crude prevalence,28.1,,,24.8,31.3,"3,886","(32.31490244060, -90.1794376322)",PREVENT,COREW,2836000,28049001600,Core preventive services for older women
2014,MS,Mississippi,Jackson,Census Tract,BRFSS,Prevention,2836000-28049000600,Mammography use among women aged 50–74 Years,%,CrdPrv,Crude prevalence,72,,,66.8,77,"3,442","(32.35001680040, -90.2038372112)",PREVENT,MAMMOUSE,2836000,28049000600,Mammography
2014,MS,Mississippi,Jackson,Census Tract,BRFSS,Prevention,2836000-28049001900,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",%,CrdPrv,Crude prevalence,20.7,,,16.9,24.6,"1,950","(32.31992239850, -90.1980304796)",PREVENT,COREW,2836000,28049001900,Core preventive services for older women
2014,MS,Mississippi,Jackson,Census Tract,BRFSS,Prevention,2836000-28049002000,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",%,CrdPrv,Crude prevalence,19.1,,,15.9,22.7,"1,047","(32.31971920070, -90.2062608176)",PREVENT,COREW,2836000,28049002000,Core preventive services for older women
2014,MS,Mississippi,Jackson,Census Tract,BRFSS,Prevention,2836000-28049002100,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",%,CrdPrv,Crude prevalence,20.8,,,16.4,25.9,"3,257","(32.31519377390, -90.2240153221)",PREVENT,COREW,2836000,28049002100,Core preventive services for older women
2014,MS,Mississippi,Jackson,Census Tract,BRFSS,Prevention,2836000-28049002200,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",%,CrdPrv,Crude prevalence,19.8,,,16.3,24,"2,450","(32.32308629230, -90.2352663163)",PREVENT,COREW,2836000,28049002200,Core preventive services for older women
2014,MS,Mississippi,Jackson,Census Tract,BRFSS,Prevention,2836000-28049002300,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",%,CrdPrv,Crude prevalence,22,,,17.8,26.8,"2,518","(32.31467270510, -90.2454096274)",PREVENT,COREW,2836000,28049002300,Core preventive services for older women
2014,MS,Mississippi,Jackson,Census Tract,BRFSS,Prevention,2836000-28049002400,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",%,CrdPrv,Crude prevalence,25,,,20,30.6,"4,565","(32.30344286940, -90.2303837936)",PREVENT,COREW,2836000,28049002400,Core preventive services for older women
2014,MS,Mississippi,Jackson,Census Tract,BRFSS,Prevention,2836000-28049002500,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",%,CrdPrv,Crude prevalence,23.5,,,20.1,27.1,"2,388","(32.30820122600, -90.2084021164)",PREVENT,COREW,2836000,28049002500,Core preventive services for older women
2014,MS,Mississippi,Jackson,Census Tract,BRFSS,Prevention,2836000-28049002700,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",%,CrdPrv,Crude prevalence,24,,,20.5,27.5,"1,377","(32.29602092340, -90.1767733078)",PREVENT,COREW,2836000,28049002700,Core preventive services for older women
2014,MS,Mississippi,Jackson,Census Tract,BRFSS,Prevention,2836000-28049003000,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",%,CrdPrv,Crude prevalence,22.1,,,19.6,25.1,"2,104","(32.27958474950, -90.2022037077)",PREVENT,COREW,2836000,28049003000,Core preventive services for older women
2014,MS,Mississippi,Jackson,Census Tract,BRFSS,Prevention,2836000-28049003200,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",%,CrdPrv,Crude prevalence,24.7,,,21.2,28.1,"1,586","(32.29400433770, -90.2226483173)",PREVENT,COREW,2836000,28049003200,Core preventive services for older women
2014,MS,Mississippi,Jackson,Census Tract,BRFSS,Prevention,2836000-28049003300,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",%,CrdPrv,Crude prevalence,24.9,,,21.1,28.8,"6,508","(32.28126124930, -90.2392578521)",PREVENT,COREW,2836000,28049003300,Core preventive services for older women
2014,MS,Mississippi,Jackson,Census Tract,BRFSS,Prevention,2836000-28049003400,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",%,CrdPrv,Crude prevalence,22.2,,,18.6,26.1,"3,832","(32.28088560680, -90.2219754256)",PREVENT,COREW,2836000,28049003400,Core preventive services for older women
2015,MS,Mississippi,Jackson,Census Tract,BRFSS,Unhealthy Behaviors,2836000-28049000900,Current smoking among adults aged >=18 Years,%,CrdPrv,Crude prevalence,26.4,,,22.5,29.9,"2,015","(32.34364829120, -90.2098240871)",UNHBEH,CSMOKING,2836000,28049000900,Current Smoking
2014,MS,Mississippi,Jackson,Census Tract,BRFSS,Prevention,2836000-28049003500,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",%,CrdPrv,Crude prevalence,25.3,,,21.4,29.7,"3,931","(32.26269200490, -90.2228454457)",PREVENT,COREW,2836000,28049003500,Core preventive services for older women
2014,MS,Mississippi,Jackson,Census Tract,BRFSS,Prevention,2836000-28049003600,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",%,CrdPrv,Crude prevalence,28.2,,,24.2,32.4,"3,952","(32.26312596220, -90.2457588861)",PREVENT,COREW,2836000,28049003600,Core preventive services for older women
2014,MS,Mississippi,Jackson,Census Tract,BRFSS,Prevention,2836000-28049003700,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",%,CrdPrv,Crude prevalence,27,,,22.8,31.1,"2,926","(32.25058252260, -90.2349934614)",PREVENT,COREW,2836000,28049003700,Core preventive services for older women
2015,MS,Mississippi,Jackson,Census Tract,BRFSS,Unhealthy Behaviors,2836000-28049001400,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,22.1,,,20.8,23.4,"3,076","(32.34003474210, -90.1387066293)",UNHBEH,OBESITY,2836000,28049001400,Obesity
2014,MS,Mississippi,Jackson,Census Tract,BRFSS,Prevention,2836000-28049003800,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",%,CrdPrv,Crude prevalence,26.5,,,22.4,31.1,"3,019","(32.24523108600, -90.2219378426)",PREVENT,COREW,2836000,28049003800,Core preventive services for older women
2014,MS,Mississippi,Jackson,Census Tract,BRFSS,Prevention,2836000-28049010101,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",%,CrdPrv,Crude prevalence,36.5,,,31,41.7,"6,121","(32.38856047450, -90.1001598448)",PREVENT,COREW,2836000,28049010101,Core preventive services for older women
2014,MS,Mississippi,Jackson,Census Tract,BRFSS,Prevention,2836000-28049010102,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",%,CrdPrv,Crude prevalence,34.7,,,29.5,39.3,"5,673","(32.39140734350, -90.1326233954)",PREVENT,COREW,2836000,28049010102,Core preventive services for older women
2014,MS,Mississippi,Jackson,Census Tract,BRFSS,Prevention,2836000-28049010201,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",%,CrdPrv,Crude prevalence,27.1,,,23.7,30.9,"3,250","(32.38572617530, -90.1617212870)",PREVENT,COREW,2836000,28049010201,Core preventive services for older women
2014,MS,Mississippi,Jackson,Census Tract,BRFSS,Prevention,2836000-28049010202,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",%,CrdPrv,Crude prevalence,31.4,,,25.5,37.2,"6,137","(32.38448405570, -90.1837056957)",PREVENT,COREW,2836000,28049010202,Core preventive services for older women
2014,MS,Mississippi,Jackson,Census Tract,BRFSS,Prevention,2836000-28049010203,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",%,CrdPrv,Crude prevalence,24.8,,,20.4,29.8,"2,892","(32.37778630530, -90.2193404986)",PREVENT,COREW,2836000,28049010203,Core preventive services for older women
2014,MS,Mississippi,Jackson,Census Tract,BRFSS,Prevention,2836000-28049010301,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",%,CrdPrv,Crude prevalence,25.2,,,20,31,"3,284","(32.36590870390, -90.2611724340)",PREVENT,COREW,2836000,28049010301,Core preventive services for older women
2014,MS,Mississippi,Jackson,Census Tract,BRFSS,Prevention,2836000-28049010500,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",%,CrdPrv,Crude prevalence,35.3,,,28.6,41.5,77,"(32.38910515870, -90.2686162692)",PREVENT,COREW,2836000,28049010500,Core preventive services for older women
2014,MS,Mississippi,Jackson,Census Tract,BRFSS,Prevention,2836000-28049010801,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",%,CrdPrv,Crude prevalence,20.5,,,16,25,"1,604","(32.30961725710, -90.2991097228)",PREVENT,COREW,2836000,28049010801,Core preventive services for older women
2014,MS,Mississippi,Jackson,Census Tract,BRFSS,Prevention,2836000-28049010808,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",%,CrdPrv,Crude prevalence,32.5,,,28,36.7,"4,494","(32.26794925540, -90.2976834720)",PREVENT,COREW,2836000,28049010808,Core preventive services for older women
2014,MS,Mississippi,Jackson,Census Tract,BRFSS,Prevention,2836000-28049010809,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",%,CrdPrv,Crude prevalence,36.4,,,31.6,41.3,"2,093","(32.25623044120, -90.3139868721)",PREVENT,COREW,2836000,28049010809,Core preventive services for older women
2015,MS,Mississippi,Jackson,Census Tract,BRFSS,Unhealthy Behaviors,2836000-28049001000,Current smoking among adults aged >=18 Years,%,CrdPrv,Crude prevalence,26.2,,,22.7,29.6,"1,509","(32.33057466510, -90.2089575618)",UNHBEH,CSMOKING,2836000,28049001000,Current Smoking
2014,MS,Mississippi,Jackson,Census Tract,BRFSS,Prevention,2836000-28049010901,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",%,CrdPrv,Crude prevalence,26.3,,,22.3,30.3,"2,764","(32.32458033960, -90.2730968105)",PREVENT,COREW,2836000,28049010901,Core preventive services for older women
2014,MS,Mississippi,Jackson,Census Tract,BRFSS,Prevention,2836000-28049010902,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",%,CrdPrv,Crude prevalence,22.5,,,18.6,26.9,"1,819","(32.30203333860, -90.2663131694)",PREVENT,COREW,2836000,28049010902,Core preventive services for older women
2014,MS,Mississippi,Jackson,Census Tract,BRFSS,Prevention,2836000-28049011001,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",%,CrdPrv,Crude prevalence,25.3,,,21.7,29.2,"5,718","(32.28206712330, -90.2675496365)",PREVENT,COREW,2836000,28049011001,Core preventive services for older women
2014,MS,Mississippi,Jackson,Census Tract,BRFSS,Prevention,2836000-28049011002,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",%,CrdPrv,Crude prevalence,30.4,,,25.7,35,"4,390","(32.26102724460, -90.2651304690)",PREVENT,COREW,2836000,28049011002,Core preventive services for older women
2015,MS,Mississippi,Jackson,Census Tract,BRFSS,Unhealthy Behaviors,2836000-28049001500,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,22.2,,,20.8,23.7,"3,264","(32.31954566920, -90.1687404216)",UNHBEH,OBESITY,2836000,28049001500,Obesity
2014,MS,Mississippi,Jackson,Census Tract,BRFSS,Prevention,2836000-28049011101,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",%,CrdPrv,Crude prevalence,33.2,,,28.4,37.8,"2,827","(32.24709232410, -90.2706288247)",PREVENT,COREW,2836000,28049011101,Core preventive services for older women
2014,MS,Mississippi,Jackson,Census Tract,BRFSS,Prevention,2836000-28049011102,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",%,CrdPrv,Crude prevalence,37.5,,,34.3,40.8,"5,056","(32.22514021270, -90.2603643583)",PREVENT,COREW,2836000,28049011102,Core preventive services for older women
2014,MS,Mississippi,Jackson,Census Tract,BRFSS,Prevention,2836000-28049011103,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",%,CrdPrv,Crude prevalence,38.8,,,34.4,42.8,"1,171","(32.22895091420, -90.2151651714)",PREVENT,COREW,2836000,28049011103,Core preventive services for older women
2014,MS,Mississippi,Jackson,Census Tract,BRFSS,Prevention,2836000-28049011400,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",%,CrdPrv,Crude prevalence,20.2,,,15.8,24.9,"1,272","(32.31137793650, -90.1880062695)",PREVENT,COREW,2836000,28049011400,Core preventive services for older women
2014,MS,Mississippi,Jackson,Census Tract,BRFSS,Prevention,2836000-28049011500,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",%,CrdPrv,Crude prevalence,22.5,,,19,25.8,"3,581","(32.29520597850, -90.2068443548)",PREVENT,COREW,2836000,28049011500,Core preventive services for older women
2015,MS,Mississippi,Jackson,Census Tract,BRFSS,Unhealthy Behaviors,2836000-28049000100,Current smoking among adults aged >=18 Years,%,CrdPrv,Crude prevalence,12.5,,,10.3,14.7,"4,584","(32.37609661250, -90.1333490224)",UNHBEH,CSMOKING,2836000,28049000100,Current Smoking
2015,MS,Mississippi,Jackson,Census Tract,BRFSS,Unhealthy Behaviors,2836000-28049000200,Current smoking among adults aged >=18 Years,%,CrdPrv,Crude prevalence,12.6,,,10.4,15.1,"5,395","(32.36047793340, -90.1295873326)",UNHBEH,CSMOKING,2836000,28049000200,Current Smoking
2015,MS,Mississippi,Jackson,Census Tract,BRFSS,Unhealthy Behaviors,2836000-28049000301,Current smoking among adults aged >=18 Years,%,CrdPrv,Crude prevalence,28.6,,,24.2,33.4,"2,637","(32.36652281280, -90.1634025553)",UNHBEH,CSMOKING,2836000,28049000301,Current Smoking
2015,MS,Mississippi,Jackson,Census Tract,BRFSS,Unhealthy Behaviors,2836000-28049000302,Current smoking among adults aged >=18 Years,%,CrdPrv,Crude prevalence,22.5,,,18.1,26.8,"4,050","(32.37007983740, -90.1547605542)",UNHBEH,CSMOKING,2836000,28049000302,Current Smoking
2015,MS,Mississippi,Jackson,Census Tract,BRFSS,Unhealthy Behaviors,2836000-28049000400,Current smoking among adults aged >=18 Years,%,CrdPrv,Crude prevalence,18.2,,,16.2,20.4,"3,373","(32.35418459710, -90.1641486204)",UNHBEH,CSMOKING,2836000,28049000400,Current Smoking
2015,MS,Mississippi,Jackson,Census Tract,BRFSS,Unhealthy Behaviors,2836000-28049000500,Current smoking among adults aged >=18 Years,%,CrdPrv,Crude prevalence,24,,,21,27.1,"6,041","(32.36078832360, -90.1824183353)",UNHBEH,CSMOKING,2836000,28049000500,Current Smoking
2015,MS,Mississippi,Jackson,Census Tract,BRFSS,Unhealthy Behaviors,2836000-28049001200,Current smoking among adults aged >=18 Years,%,CrdPrv,Crude prevalence,29.9,,,26.5,33.3,"1,823","(32.34165531800, -90.1880337023)",UNHBEH,CSMOKING,2836000,28049001200,Current Smoking
2015,MS,Mississippi,Jackson,Census Tract,BRFSS,Unhealthy Behaviors,2836000-28049001300,Current smoking among adults aged >=18 Years,%,CrdPrv,Crude prevalence,16.3,,,14.4,18.3,"4,143","(32.33800962870, -90.1721630218)",UNHBEH,CSMOKING,2836000,28049001300,Current Smoking
2015,MS,Mississippi,Jackson,Census Tract,BRFSS,Unhealthy Behaviors,2836000-28049001400,Current smoking among adults aged >=18 Years,%,CrdPrv,Crude prevalence,9,,,7.3,11.1,"3,076","(32.34003474210, -90.1387066293)",UNHBEH,CSMOKING,2836000,28049001400,Current Smoking
2015,MS,Mississippi,Jackson,Census Tract,BRFSS,Unhealthy Behaviors,2836000-28049001500,Current smoking among adults aged >=18 Years,%,CrdPrv,Crude prevalence,11.4,,,9.1,14.2,"3,264","(32.31954566920, -90.1687404216)",UNHBEH,CSMOKING,2836000,28049001500,Current Smoking
2015,MS,Mississippi,Jackson,Census Tract,BRFSS,Unhealthy Behaviors,2836000-28049001600,Current smoking among adults aged >=18 Years,%,CrdPrv,Crude prevalence,22.8,,,20.1,25.6,"3,886","(32.31490244060, -90.1794376322)",UNHBEH,CSMOKING,2836000,28049001600,Current Smoking
2015,MS,Mississippi,Jackson,Census Tract,BRFSS,Unhealthy Behaviors,2836000-28049001900,Current smoking among adults aged >=18 Years,%,CrdPrv,Crude prevalence,27.7,,,24.4,30.8,"1,950","(32.31992239850, -90.1980304796)",UNHBEH,CSMOKING,2836000,28049001900,Current Smoking
2015,MS,Mississippi,Jackson,Census Tract,BRFSS,Unhealthy Behaviors,2836000-28049002000,Current smoking among adults aged >=18 Years,%,CrdPrv,Crude prevalence,31.4,,,28.4,34.3,"1,047","(32.31971920070, -90.2062608176)",UNHBEH,CSMOKING,2836000,28049002000,Current Smoking
2015,MS,Mississippi,Jackson,Census Tract,BRFSS,Unhealthy Behaviors,2836000-28049002100,Current smoking among adults aged >=18 Years,%,CrdPrv,Crude prevalence,28.6,,,24.7,32.1,"3,257","(32.31519377390, -90.2240153221)",UNHBEH,CSMOKING,2836000,28049002100,Current Smoking
2015,MS,Mississippi,Jackson,Census Tract,BRFSS,Unhealthy Behaviors,2836000-28049002400,Current smoking among adults aged >=18 Years,%,CrdPrv,Crude prevalence,23.7,,,19.6,28,"4,565","(32.30344286940, -90.2303837936)",UNHBEH,CSMOKING,2836000,28049002400,Current Smoking
2015,MS,Mississippi,Jackson,Census Tract,BRFSS,Unhealthy Behaviors,2836000-28049002500,Current smoking among adults aged >=18 Years,%,CrdPrv,Crude prevalence,27.5,,,24.4,30.7,"2,388","(32.30820122600, -90.2084021164)",UNHBEH,CSMOKING,2836000,28049002500,Current Smoking
2015,MS,Mississippi,Jackson,Census Tract,BRFSS,Unhealthy Behaviors,2836000-28049002700,Current smoking among adults aged >=18 Years,%,CrdPrv,Crude prevalence,27.9,,,24.6,31.2,"1,377","(32.29602092340, -90.1767733078)",UNHBEH,CSMOKING,2836000,28049002700,Current Smoking
2015,MS,Mississippi,Jackson,Census Tract,BRFSS,Unhealthy Behaviors,2836000-28049003000,Current smoking among adults aged >=18 Years,%,CrdPrv,Crude prevalence,31.5,,,29.1,33.8,"2,104","(32.27958474950, -90.2022037077)",UNHBEH,CSMOKING,2836000,28049003000,Current Smoking
2015,MS,Mississippi,Jackson,Census Tract,BRFSS,Unhealthy Behaviors,2836000-28049003200,Current smoking among adults aged >=18 Years,%,CrdPrv,Crude prevalence,24,,,20,28.3,"1,586","(32.29400433770, -90.2226483173)",UNHBEH,CSMOKING,2836000,28049003200,Current Smoking
2015,MS,Mississippi,Jackson,Census Tract,BRFSS,Unhealthy Behaviors,2836000-28049003300,Current smoking among adults aged >=18 Years,%,CrdPrv,Crude prevalence,28.8,,,24.4,33,"6,508","(32.28126124930, -90.2392578521)",UNHBEH,CSMOKING,2836000,28049003300,Current Smoking
2015,MS,Mississippi,Jackson,Census Tract,BRFSS,Unhealthy Behaviors,2836000-28049003400,Current smoking among adults aged >=18 Years,%,CrdPrv,Crude prevalence,34,,,28.8,38.2,"3,832","(32.28088560680, -90.2219754256)",UNHBEH,CSMOKING,2836000,28049003400,Current Smoking
2015,MS,Mississippi,Jackson,Census Tract,BRFSS,Unhealthy Behaviors,2836000-28049003500,Current smoking among adults aged >=18 Years,%,CrdPrv,Crude prevalence,29.7,,,25.2,34.1,"3,931","(32.26269200490, -90.2228454457)",UNHBEH,CSMOKING,2836000,28049003500,Current Smoking
2015,MS,Mississippi,Jackson,Census Tract,BRFSS,Unhealthy Behaviors,2836000-28049003600,Current smoking among adults aged >=18 Years,%,CrdPrv,Crude prevalence,26.8,,,23.5,30.1,"3,952","(32.26312596220, -90.2457588861)",UNHBEH,CSMOKING,2836000,28049003600,Current Smoking
2015,MS,Mississippi,Jackson,Census Tract,BRFSS,Unhealthy Behaviors,2836000-28049003700,Current smoking among adults aged >=18 Years,%,CrdPrv,Crude prevalence,28.6,,,25.4,31.7,"2,926","(32.25058252260, -90.2349934614)",UNHBEH,CSMOKING,2836000,28049003700,Current Smoking
2015,MS,Mississippi,Jackson,Census Tract,BRFSS,Unhealthy Behaviors,2836000-28049003800,Current smoking among adults aged >=18 Years,%,CrdPrv,Crude prevalence,27.4,,,24.4,30.7,"3,019","(32.24523108600, -90.2219378426)",UNHBEH,CSMOKING,2836000,28049003800,Current Smoking
2015,MS,Mississippi,Jackson,Census Tract,BRFSS,Unhealthy Behaviors,2836000-28049010101,Current smoking among adults aged >=18 Years,%,CrdPrv,Crude prevalence,16.6,,,14.1,19.4,"6,121","(32.38856047450, -90.1001598448)",UNHBEH,CSMOKING,2836000,28049010101,Current Smoking
2015,MS,Mississippi,Jackson,Census Tract,BRFSS,Unhealthy Behaviors,2836000-28049010102,Current smoking among adults aged >=18 Years,%,CrdPrv,Crude prevalence,18.1,,,15.2,21.3,"5,673","(32.39140734350, -90.1326233954)",UNHBEH,CSMOKING,2836000,28049010102,Current Smoking
2015,MS,Mississippi,Jackson,Census Tract,BRFSS,Unhealthy Behaviors,2836000-28049010201,Current smoking among adults aged >=18 Years,%,CrdPrv,Crude prevalence,23.8,,,20.1,27.6,"3,250","(32.38572617530, -90.1617212870)",UNHBEH,CSMOKING,2836000,28049010201,Current Smoking
2015,MS,Mississippi,Jackson,Census Tract,BRFSS,Unhealthy Behaviors,2836000-28049010202,Current smoking among adults aged >=18 Years,%,CrdPrv,Crude prevalence,17.7,,,14.3,21.4,"6,137","(32.38448405570, -90.1837056957)",UNHBEH,CSMOKING,2836000,28049010202,Current Smoking
2015,MS,Mississippi,Jackson,Census Tract,BRFSS,Unhealthy Behaviors,2836000-28049010203,Current smoking among adults aged >=18 Years,%,CrdPrv,Crude prevalence,24.6,,,20.6,28.6,"2,892","(32.37778630530, -90.2193404986)",UNHBEH,CSMOKING,2836000,28049010203,Current Smoking
2015,MS,Mississippi,Jackson,Census Tract,BRFSS,Unhealthy Behaviors,2836000-28049010301,Current smoking among adults aged >=18 Years,%,CrdPrv,Crude prevalence,24.1,,,20.4,28,"3,284","(32.36590870390, -90.2611724340)",UNHBEH,CSMOKING,2836000,28049010301,Current Smoking
2015,MS,Mississippi,Jackson,Census Tract,BRFSS,Unhealthy Behaviors,2836000-28049010500,Current smoking among adults aged >=18 Years,%,CrdPrv,Crude prevalence,20.8,,,17.2,24.6,77,"(32.38910515870, -90.2686162692)",UNHBEH,CSMOKING,2836000,28049010500,Current Smoking
2015,MS,Mississippi,Jackson,Census Tract,BRFSS,Unhealthy Behaviors,2836000-28049010801,Current smoking among adults aged >=18 Years,%,CrdPrv,Crude prevalence,33.5,,,29.5,37.3,"1,604","(32.30961725710, -90.2991097228)",UNHBEH,CSMOKING,2836000,28049010801,Current Smoking
2015,MS,Mississippi,Jackson,Census Tract,BRFSS,Unhealthy Behaviors,2836000-28049010808,Current smoking among adults aged >=18 Years,%,CrdPrv,Crude prevalence,19.7,,,16.4,23,"4,494","(32.26794925540, -90.2976834720)",UNHBEH,CSMOKING,2836000,28049010808,Current Smoking
2015,MS,Mississippi,Jackson,Census Tract,BRFSS,Unhealthy Behaviors,2836000-28049010809,Current smoking among adults aged >=18 Years,%,CrdPrv,Crude prevalence,15.6,,,12,19.4,"2,093","(32.25623044120, -90.3139868721)",UNHBEH,CSMOKING,2836000,28049010809,Current Smoking
2015,MS,Mississippi,Jackson,Census Tract,BRFSS,Unhealthy Behaviors,2836000-28049010901,Current smoking among adults aged >=18 Years,%,CrdPrv,Crude prevalence,25.2,,,21.6,28.9,"2,764","(32.32458033960, -90.2730968105)",UNHBEH,CSMOKING,2836000,28049010901,Current Smoking
